Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Transect ID,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Hard Plastic Fragments,Foamed Plastic Fragments,Filmed Plastic Fragments,Food Wrappers,Plastic Beverage Bottles,Other Jugs/Containers,Bottle/Container Caps,Cigar Tips,Cigarettes,Disposable Cigarette Lighters,6-Pack Rings,Bags,Plastic Rope/Net,Buoys & Floats,Fishing Lures & Line,Cups,Plastic Utensils,Straws,Balloons Mylar,Personal Care Products,Plastic Other,Metal,Aluminum/Tin Cans,Aerosol Cans,Metal Fragments,Metal Other,Glass,Glass Beverage Bottles,Jars,Glass Fragments,Glass Other,Rubber,Flip Flops,Rubber Gloves,Tires,Balloons Latex,Rubber Fragments,Rubber Other,Processed Lumber,Cardboard Cartons,Paper and Cardboard,Paper Bags,Lumber/Building Material,Processed Lumber Other,Cloth/Fabric,Clothing & Shoes,Gloves (non-rubber),Towels/Rags,Rope/Net Pieces (non-nylon),Fabric Pieces,Cloth/Fabric Other,Unclassified,Total,Debris Description
Standing-Stock,NOAA MDP,8/31/11,Year 1,United States,MD,Worcester,1495,97,4,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,61.3,100,5:00 AM,5:00 AM,,Summer,Summer,Not Specified,Not Specified,1,no,,1,,No,9,0,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
Standing-Stock,NOAA MDP,8/31/11,Year 1,United States,MD,Worcester,1496,97,6,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,61.3,100,5:00 AM,5:00 AM,,Summer,Summer,Not Specified,Not Specified,1,no,,1,,No,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,
Standing-Stock,NOAA MDP,8/31/11,Year 1,United States,MD,Worcester,1497,97,20,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,61.3,100,5:00 AM,5:00 AM,,Summer,Summer,Not Specified,Not Specified,1,no,,1,,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,NOAA MDP,9/13/11,Year 1,United States,MD,Worcester,1498,97,2,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,57,100,5:00 AM,5:00 AM,,Fall,Summer,Not Specified,Not Specified,1,no,,1,,No,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,NOAA MDP,9/13/11,Year 1,United States,MD,Worcester,1499,97,9,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,57,100,5:00 AM,5:00 AM,,Fall,Summer,Not Specified,Not Specified,1,yes,,1,,No,5,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,6,0,1,0,0,1,0,0,0,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,14,
Standing-Stock,NOAA MDP,9/13/11,Year 1,United States,MD,Worcester,1500,97,10,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,57,100,5:00 AM,5:00 AM,,Fall,Summer,Not Specified,Not Specified,1,no,,1,,No,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,NOAA MDP,9/13/11,Year 1,United States,MD,Worcester,1501,97,19,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,57,100,5:00 AM,5:00 AM,,Fall,Summer,Not Specified,Not Specified,1,yes,,1,,No,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,10,
Standing-Stock,NOAA MDP,10/5/11,Year 1,United States,MD,Worcester,1502,97,1,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,48.4,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,7,0,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
Standing-Stock,NOAA MDP,10/5/11,Year 1,United States,MD,Worcester,1503,97,5,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,48.4,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,NOAA MDP,10/5/11,Year 1,United States,MD,Worcester,1504,97,15,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,48.4,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,NOAA MDP,10/5/11,Year 1,United States,MD,Worcester,1505,97,16,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,48.4,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,No debris found.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,NOAA MDP,10/12/11,Year 1,United States,MD,Worcester,1506,97,5,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,40,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,NOAA MDP,10/12/11,Year 1,United States,MD,Worcester,1507,97,6,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,40,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,NOAA MDP,10/12/11,Year 1,United States,MD,Worcester,1508,97,12,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,40,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,7,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
Standing-Stock,NOAA MDP,10/12/11,Year 1,United States,MD,Worcester,1509,97,17,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,40,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,NOAA MDP,10/26/11,Year 1,United States,MD,Worcester,1510,97,2,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,47.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,NOAA MDP,10/26/11,Year 1,United States,MD,Worcester,1511,97,8,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,47.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,NOAA MDP,10/26/11,Year 1,United States,MD,Worcester,1512,97,10,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,47.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,NOAA MDP,10/26/11,Year 1,United States,MD,Worcester,1513,97,13,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,47.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,NOAA MDP,11/9/11,Year 1,United States,MD,Worcester,1514,97,5,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,54.2,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,NOAA MDP,11/9/11,Year 1,United States,MD,Worcester,1515,97,6,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,54.2,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,NOAA MDP,11/9/11,Year 1,United States,MD,Worcester,1516,97,14,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,54.2,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,NOAA MDP,11/9/11,Year 1,United States,MD,Worcester,1517,97,18,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,54.2,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,NOAA MDP,11/19/11,Year 1,United States,MD,Worcester,1518,97,5,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,58.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,No debris found.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,NOAA MDP,11/19/11,Year 1,United States,MD,Worcester,1519,97,12,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,58.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,No debris found.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,NOAA MDP,11/19/11,Year 1,United States,MD,Worcester,1520,97,16,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,58.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,,No,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,NOAA MDP,11/19/11,Year 1,United States,MD,Worcester,1521,97,17,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,58.7,100,5:00 AM,5:00 AM,,Fall,Fall,Not Specified,Not Specified,1,no,,1,No debris found.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,NOAA MDP,12/8/11,Year 1,United States,MD,Worcester,1522,97,3,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,64.8,100,5:00 AM,5:00 AM,,Winter,Fall,Not Specified,Not Specified,1,no,,1,,No,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,NOAA MDP,12/8/11,Year 1,United States,MD,Worcester,1523,97,6,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,64.8,100,5:00 AM,5:00 AM,,Winter,Fall,Not Specified,Not Specified,1,no,,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,
Standing-Stock,NOAA MDP,12/8/11,Year 1,United States,MD,Worcester,1524,97,9,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,64.8,100,5:00 AM,5:00 AM,,Winter,Fall,Not Specified,Not Specified,1,no,,1,,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,NOAA MDP,12/8/11,Year 1,United States,MD,Worcester,1525,97,19,Assateague Island - 03,38.24833333,-75.13056,38.2474,-75.131,,64.8,100,5:00 AM,5:00 AM,,Winter,Summer,Not Specified,Not Specified,1,no,,1,,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,BC Ministry of Environment,3/31/13,Year 1,Canada,BC,Capital Regional District,1553,46,1,Discovery Island Marine Park,48.423417,-123.234409,48.423713,-123.233058,,6,150,10:45 AM,10:50 AM,,Spring,Spring,None,"Wind 5-10 kn, cloud cover 20%",2,no,,1,,No,9,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,
Standing-Stock,Heal the Bay,4/16/13,Year 1,United States,CA,Los Angeles,1556,12,1,Carbon Beach,34.038266,-118.654316,34.0381166,-118.653316,,15,100,7:15 AM,9:00 AM,,Spring,Spring,None,"""lovely"" - no wind",2,no,,1,,Yes,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Plastic - other - packing peanut Unclassified - other - dog feces
Standing-Stock,Heal the Bay,4/16/13,Year 1,United States,CA,Los Angeles,1557,12,8,Carbon Beach,34.038266,-118.654316,34.0381166,-118.653316,,17,100,7:15 AM,9:00 AM,,Spring,Spring,None,"""beautiful""",2,no,,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Unclassified - Other - possibly sole insole
Standing-Stock,Heal the Bay,4/16/13,Year 1,United States,CA,Los Angeles,1558,12,3,Carbon Beach,34.038266,-118.654316,34.0381166,-118.653316,,6,100,7:15 AM,9:00 AM,,Spring,Spring,None,"""beautiful""",2,no,,1,"MDP staff changed lat/longs to match site characterization, does not match this particular transect",Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Heal the Bay,4/16/13,Year 1,United States,CA,Los Angeles,1559,12,4,Carbon Beach,34.038266,-118.654316,34.0381166,-118.653316,,6,100,7:15 AM,9:00 AM,,Spring,Spring,None,"sunny, no wind, zero clouds",2,no,,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Heal the Bay,4/12/13,Year 1,United States,CA,Los Angeles,1560,13,6,Malaga Cove,33.8034,-118.395883,33.803061,-118.396797,,16.5,100,4:43 PM,4:48 PM,,Spring,spring,"1 week ago, storm surge","sunny, light breeze",2,no,,1,,Yes,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Heal the Bay,4/12/13,Year 1,United States,CA,Los Angeles,1561,13,19,Malaga Cove,33.8034,-118.395883,33.803061,-118.396797,,13.3,100,4:09 PM,4:24 PM,,Spring,spring,storm surge 2 weeks ago,sunny and breezy,2,no,,1,Description of storm activity differs from other survey sheets.,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Heal the Bay,4/12/13,Year 1,United States,CA,Los Angeles,1562,13,11,Malaga Cove,33.8034,-118.395883,33.803061,-118.396797,,16,100,4:24 PM,4:35 PM,,Spring,spring,storm surge 1 week ago,sunny and breezy,2,no,,1,,Yes,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Glass-other-mosaic tile piece
Standing-Stock,Heal the Bay,4/12/13,Year 1,United States,CA,Los Angeles,1563,13,9,Malaga Cove,33.8034,-118.395883,33.803061,-118.396797,,17.5,100,4:38 PM,4:43 PM,,Spring,spring,Not reported,sunny and breezy,2,no,,1,,Yes,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Plastic - other - balloon ribbon
Standing-Stock,BC Ministry of Environment,3/31/13,Year 1,Canada,BC,Capital Regional District,1574,46,2,Discovery Island Marine Park,48.423417,-123.234409,48.423713,-123.233058,,6,150,10:50 AM,10:53 AM,,Spring,Spring,none,wind SE 5-10 kn 20% cloud,2,no,,1,,No,13,7,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/5/13,Year 1,United States,CA,Marin,1581,16,5,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,39.1,100,3:00 PM,4:00 PM,,Winter,winter,raining,raining,0,yes,,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/5/13,Year 1,United States,CA,Marin,1582,16,7,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,39.3,100,3:00 PM,4:00 PM,,Winter,winter,raining,raining,0,no,,1,,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,debris item is toy soldier
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/5/13,Year 1,United States,CA,Marin,1583,16,10,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,40,100,3:00 PM,4:00 PM,,Winter,winter,raining,raining,0,no,,1,,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/5/13,Year 1,United States,CA,Marin,1584,16,13,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,40.8,100,3:00 PM,4:00 PM,,Winter,winter,raining,raining,0,no,,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,Marin,1585,14,5,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,18.3,100,1:05 PM,1:52 PM,,Winter,winter,1 day storm 24hr prior to survey,fresh breeze,0,no,,1,Large male elephant seal near plot.,Yes,11,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,Marin,1586,14,7,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,17.7,100,1:05 PM,1:52 PM,,Winter,winter,1 day storm 24hr prior to survey,fresh breeze,0,yes,,1,,No,11,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,Marin,1587,14,10,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,17.3,100,1:05 PM,1:52 PM,,Winter,winter,1 day storm 24hr prior to survey,fresh breeze,0,no,,1,,No,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,Marin,1588,14,13,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,17.5,100,1:05 PM,1:52 PM,,Winter,winter,1 day storm 24hr prior to survey,fresh breeze,0,no,,1,,Yes,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,San Mateo,1589,17,13,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,46,100,11:30 AM,1:00 PM,,Winter,winter,rain and storms the night before,"beaufort 2, overcast and cloudy, 95% cloud cover",0,no,,1,"tire outside of transect - photo taken;
elephant seal close to path;
neglected to record second corner",Yes,52,24,18,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,54,rubber debris item is tennis ball
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,San Mateo,1590,17,10,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,46,100,11:30 AM,1:00 PM,,Winter,winter,rain and storms the night before,"beaufort 2, overcast and cloudy, 95% cloud cover",0,no,,1,"tire outside of transect - photo taken;
elephant seal close to path;
neglected to record second corner",No,63,18,18,0,0,1,0,7,0,0,0,0,0,1,0,0,10,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,64,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,San Mateo,1591,17,7,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,44,100,11:30 AM,1:00 PM,,Winter,winter,rain and storms the night before,"beaufort 2, overcast and cloudy, 95% cloud cover",0,yes,,1,"tire outside of transect - photo taken;
elephant seal close to path;
neglected to record second corner",No,49,29,5,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,1/6/13,Year 1,United States,CA,San Mateo,1592,17,5,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,44,100,11:30 AM,1:00 PM,,Winter,winter,rain and storms the night before,"beaufort 2, overcast and cloudy, 95% cloud cover",0,no,,1,"tire outside of transect - photo taken;
elephant seal close to path;
neglected to record second corner",Yes,59,30,14,0,0,0,1,2,0,0,0,0,1,2,0,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,64,"other items are a pen and shotgun shells, unclassifiable is a candle"
