"Survey Type",Organization,Date,"Survey Year",Country,State,County,"Survey ID","MDMAP ID #","Shoreline Name","Latitude Start","Longitude Start","Latitude End","Longitude End",Length,Slope,"Start Time","End Time","Time of Low Tide","Database Season",Season,"Date of Previous Survey","Storm Activity","Current Weather","Number of Persons Assisting","Large Items?","Debris Behind Back Barrier?","Datasheet Version",Notes,Photos?,Width,"Width - Deviation",Plastic,"Plastic - Concentration","Plastic - Standard Deviation","Hard Plastic Fragments","Hard Plastic Fragments - Concentration","Hard Plastic Fragments - Standard Deviation","Foamed Plastic Fragments","Foamed Plastic Fragments - Concentration","Foamed Plastic Fragments - Standard Deviation","Filmed Plastic Fragments","Filmed Plastic Fragments - Concentration","Filmed Plastic Fragments - Standard Deviation","Food Wrappers","Food Wrappers - Concentration","Food Wrappers - Standard Deviation","Plastic Beverage Bottles","Plastic Beverage Bottles - Concentration","Plastic Beverage Bottles - Standard Deviation","Other Jugs/Containers","Other Jugs/Containers - Concentration","Other Jugs/Containers - Standard Deviation","Bottle/Container Caps","Bottle/Container Caps - Concentration","Bottle/Container Caps - Standard Deviation","Cigar Tips","Cigar Tips - Concentration","Cigar Tips - Standard Deviation",Cigarettes,"Cigarettes - Concentration","Cigarettes - Standard Deviation","Disposable Cigarette Lighters","Disposable Cigarette Lighters - Concentration","Disposable Cigarette Lighters - Standard Deviation","6-Pack Rings","6-Pack Rings - Concentration","6-Pack Rings - Standard Deviation",Bags,"Bags - Concentration","Bags - Standard Deviation","Plastic Rope/Net","Plastic Rope/Net - Concentration","Plastic Rope/Net - Standard Deviation","Buoys & Floats","Buoys & Floats - Concentration","Buoys & Floats - Standard Deviation","Fishing Lures & Line","Fishing Lures & Line - Concentration","Fishing Lures & Line - Standard Deviation",Cups,"Cups - Concentration","Cups - Standard Deviation","Plastic Utensils","Plastic Utensils - Concentration","Plastic Utensils - Standard Deviation",Straws,"Straws - Concentration","Straws - Standard Deviation","Balloons Mylar","Balloons Mylar - Concentration","Balloons Mylar - Standard Deviation","Personal Care Products","Personal Care Products - Concentration","Personal Care Products - Standard Deviation","Plastic Other","Plastic Other - Concentration","Plastic Other - Standard Deviation",Metal,"Metal - Concentration","Metal - Standard Deviation","Aluminum/Tin Cans","Aluminum/Tin Cans - Concentration","Aluminum/Tin Cans - Standard Deviation","Aerosol Cans","Aerosol Cans - Concentration","Aerosol Cans - Standard Deviation","Metal Fragments","Metal Fragments - Concentration","Metal Fragments - Standard Deviation","Metal Other","Metal Other - Concentration","Metal Other - Standard Deviation",Glass,"Glass - Concentration","Glass - Standard Deviation","Glass Beverage Bottles","Glass Beverage Bottles - Concentration","Glass Beverage Bottles - Standard Deviation",Jars,"Jars - Concentration","Jars - Standard Deviation","Glass Fragments","Glass Fragments - Concentration","Glass Fragments - Standard Deviation","Glass Other","Glass Other - Concentration","Glass Other - Standard Deviation",Rubber,"Rubber - Concentration","Rubber - Standard Deviation",Flip-Flops,"Flip-Flops - Concentration","Flip-Flops - Standard Deviation","Rubber Gloves","Rubber Gloves - Concentration","Rubber Gloves - Standard Deviation",Tires,"Tires - Concentration","Tires - Standard Deviation","Balloons Latex","Balloons Latex - Concentration","Balloons Latex - Standard Deviation","Rubber Fragments","Rubber Fragments - Concentration","Rubber Fragments - Standard Deviation","Rubber Other","Rubber Other - Concentration","Rubber Other - Standard Deviation","Processed Lumber","Processed Lumber - Concentration","Processed Lumber - Standard Deviation","Cardboard Cartons","Cardboard Cartons - Concentration","Cardboard Cartons - Standard Deviation","Paper and Cardboard","Paper and Cardboard - Concentration","Paper and Cardboard - Standard Deviation","Paper Bags","Paper Bags - Concentration","Paper Bags - Standard Deviation","Lumber/Building Material","Lumber/Building Material - Concentration","Lumber/Building Material - Standard Deviation","Processed Lumber Other","Processed Lumber Other - Concentration","Processed Lumber Other - Standard Deviation",Cloth/Fabric,"Cloth/Fabric - Concentration","Cloth/Fabric - Standard Deviation","Clothing & Shoes","Clothing & Shoes - Concentration","Clothing & Shoes - Standard Deviation","Gloves (non-rubber)","Gloves (non-rubber) - Concentration","Gloves (non-rubber) - Standard Deviation",Towels/Rags,"Towels/Rags - Concentration","Towels/Rags - Standard Deviation","Rope/Net Pieces (non-nylon)","Rope/Net Pieces (non-nylon) - Concentration","Rope/Net Pieces (non-nylon) - Standard Deviation","Fabric Pieces","Fabric Pieces - Concentration","Fabric Pieces - Standard Deviation","Cloth/Fabric Other","Cloth/Fabric Other - Concentration","Cloth/Fabric Other - Standard Deviation",Unclassified,"Unclassified - Concentration","Unclassified - Standard Deviation","Total Debris","Total Debris - Concentration","Total Debris - Standard Deviation"
Standing-Stock,"NOAA MDP",09-15-2011,"Year 1","United States",MD,Worcester,1306,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Fall,Summer,09-01-2011,"Not Specified","Not Specified",1,no,,1.0,,,47.7,0,37,0.038784067085954,0.0110270676716,0,0,0,12,0.012578616352201,0.0059296166137237,7,0.0073375262054507,0.0020964360587002,5,0.0052410901467505,0.0040143694245549,0,0,0,0,0,0,1,0.0010482180293501,0.0020964360587002,1,0.0010482180293501,0.0020964360587002,6,0.0062893081761006,0.0054129746278231,0,0,0,0,0,0,1,0.0010482180293501,0.0020964360587002,2,0.0020964360587002,0.0024207558456588,0,0,0,1,0.0010482180293501,0.0020964360587002,0,0,0,0,0,0,1,0.0010482180293501,0.0020964360587002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0010482180293501,0.0020964360587002,0,0,0,1,0.0010482180293501,0.0020964360587002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.039832285115304,0.0099810320454827
Standing-Stock,"NOAA MDP",08-01-2011,"Year 1","United States",MD,Worcester,1294,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Summer,Summer,07-21-2011,"Not Specified","Not Specified",1,no,,1.0,,,69.3,0,7,0.0050505050505051,0.0049287882472148,0,0,0,1,0.00072150072150072,0.0014430014430014,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00072150072150072,0.0014430014430014,1,0.00072150072150072,0.0014430014430014,2,0.0014430014430014,0.0016662345431158,0,0,0,0,0,0,1,0.00072150072150072,0.0014430014430014,0,0,0,0,0,0,1,0.00072150072150072,0.0014430014430014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0014430014430014,0.0028860028860029,0,0,0,1,0.00072150072150072,0.0014430014430014,0,0,0,1,0.00072150072150072,0.0014430014430014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0064935064935065,0.0049287882472148
Standing-Stock,"NOAA MDP",08-15-2011,"Year 1","United States",MD,Worcester,1298,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Summer,Summer,08-01-2011,"Not Specified","Not Specified",1,no,,1.0,,,52.7,0,25,0.023719165085389,0.014326061547003,0,0,0,4,0.0037950664136622,0.0030986587511489,4,0.0037950664136622,0.0053670343923078,2,0.0018975332068311,0.0037950664136622,0,0,0,0,0,0,3,0.0028462998102467,0.0036334994601759,0,0,0,8,0.0075901328273245,0.0069288116066435,0,0,0,0,0,0,0,0,0,1,0.00094876660341556,0.0018975332068311,0,0,0,1,0.00094876660341556,0.0018975332068311,0,0,0,0,0,0,1,0.00094876660341556,0.0018975332068311,0,0,0,0,0,0,1,0.00094876660341556,0.0018975332068311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.00094876660341556,0.0018975332068311,0,0,0,1,0.00094876660341556,0.0018975332068311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.024667931688805,0.015951322217481
Standing-Stock,"NOAA MDP",09-01-2011,"Year 1","United States",MD,Worcester,1302,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Fall,Summer,08-15-2011,"Not Specified","Not Specified",1,no,,1.0,,,54.8,0,31,0.028284671532847,0.012773722627737,0,0,0,5,0.0045620437956204,0.0045923567124518,9,0.0082116788321168,0.012058532604379,13,0.011861313868613,0.0080925393525852,0,0,0,0,0,0,1,0.00091240875912409,0.0018248175182482,1,0.00091240875912409,0.0018248175182482,1,0.00091240875912409,0.0018248175182482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00091240875912409,0.0018248175182482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00091240875912409,0.0018248175182482,0,0,0,0,0,0,0,0,0,,,,1,0.00091240875912409,0.0018248175182482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.029197080291971,0.012286502358105
Standing-Stock,"NOAA MDP",10-05-2011,"Year 1","United States",MD,Worcester,1310,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Fall,Fall,09-15-2011,"Not Specified","Not Specified",1,no,,1.0,,,48.4,0,36,0.037190082644628,0.011190135543576,0,0,0,11,0.011363636363636,0.0070571286266939,7,0.0072314049586777,0.006198347107438,2,0.0020661157024793,0.0023857449140067,0,0,0,0,0,0,2,0.0020661157024793,0.0023857449140067,0,0,0,7,0.0072314049586777,0.0085188132760695,0,0,0,0,0,0,0,0,0,2,0.0020661157024793,0.0023857449140067,0,0,0,1,0.0010330578512397,0.0020661157024793,0,0,0,0,0,0,1,0.0010330578512397,0.0020661157024793,0,0,0,2,0.0020661157024793,0.0023857449140067,1,0.0010330578512397,0.0020661157024793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010330578512397,0.0020661157024793,0,0,0,0,0,0,1,0.0010330578512397,0.0020661157024793,0,0,0,1,0.0010330578512397,0.0020661157024793,0,0,0,0,0,0,0,0,0,,,,1,0.0010330578512397,0.0020661157024793,0,0,0,5,0.0051652892561983,0.0039563103626295,0,0,0,1,0.0010330578512397,0.0020661157024793,0,0,0,4,0.0041322314049587,0.0033739528137509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.044421487603306,0.016657557331195
Standing-Stock,"NOAA MDP",10-12-2011,"Year 1","United States",MD,Worcester,1314,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Fall,Fall,10-05-2011,"Not Specified","Not Specified",1,no,,1.0,,,48,0,19,0.019791666666667,0.02161719780038,0,0,0,6,0.00625,0.0125,4,0.0041666666666667,0.0058925565098879,2,0.0020833333333333,0.0041666666666667,0,0,0,0,0,0,2,0.0020833333333333,0.0024056261216234,1,0.0010416666666667,0.0020833333333333,2,0.0020833333333333,0.0024056261216234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0020833333333333,0.0024056261216234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0020833333333333,0.0041666666666667,0,0,0,0,0,0,0,0,0,,,,2,0.0020833333333333,0.0041666666666667,0,0,0,2,0.0020833333333333,0.0041666666666667,0,0,0,0,0,0,0,0,0,2,0.0020833333333333,0.0041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.023958333333333,0.029536347664079
Standing-Stock,"NOAA MDP",07-01-2011,"Year 1","United States",MD,Worcester,1271,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Summer,Summer,07-01-2011,"Not Specified","Not Specified",1,no,,1.0,,,50.2,0,13,0.012948207171315,0.0099601593625498,0,0,0,3,0.0029880478087649,0.00199203187251,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0029880478087649,0.00199203187251,0,0,0,5,0.0049800796812749,0.0099601593625498,0,0,0,0,0,0,0,0,0,1,0.00099601593625498,0.00199203187251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00099601593625498,0.00199203187251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00099601593625498,0.00199203187251,0,0,0,0,0,0,1,0.00099601593625498,0.00199203187251,0,0,0,1,0.00099601593625498,0.00199203187251,0,0,0,0,0,0,0,0,0,,,,1,0.00099601593625498,0.00199203187251,0,0,0,2,0.00199203187251,0.0023002002756559,0,0,0,0,0,0,0,0,0,2,0.00199203187251,0.0023002002756559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.016932270916335,0.010477910915046
Standing-Stock,"NOAA MDP",07-21-2011,"Year 1","United States",MD,Worcester,1279,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Summer,Summer,07-07-2011,"Not Specified","Not Specified",1,no,,1.0,,,49,0,11,0.011224489795918,0.0020408163265306,0,0,0,2,0.0020408163265306,0.0023565317109781,4,0.0040816326530612,0.0057723002545841,2,0.0020408163265306,0.0040816326530612,0,0,0,0,0,0,1,0.0010204081632653,0.0020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010204081632653,0.0020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010204081632653,0.0020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0020408163265306,0.0023565317109781,0,0,0,0,0,0,0,0,0,2,0.0020408163265306,0.0023565317109781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.013265306122449,0.0020408163265306
Standing-Stock,"NOAA MDP",07-07-2011,"Year 1","United States",MD,Worcester,1290,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Summer,Summer,07-01-2011,"Not Specified","Not Specified",1,no,,1.0,,,53,0.10601656000536,19,0.019625533145377,0.002300125087319,0,0,0,4,0.0037735849056604,0.0043573605221859,4,0.0041090146750524,0.0036494851399562,2,0.0020545073375262,0.0023880974198571,0,0,0,0,0,0,1,0.0011111111111111,0.0022222222222222,0,0,0,7,0.0076339188896118,0.01083703985096,0,0,0,0,0,0,0,0,0,1,0.00094339622641509,0.0018867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4,0.0045210727969349,0.0052219846857934,0,0,0,2,0.0022222222222222,0.0044444444444444,0,0,0,2,0.0022988505747126,0.0045977011494253,0,0,0,1,0.0011494252873563,0.0022988505747126,0,0,0,0,0,0,0,0,0,1,0.0011494252873563,0.0022988505747126,0,0,0,0,0,0,0,0,0,24,0.025296031229668,0.008493885138467
Standing-Stock,"NOAA MDP",11-09-2011,"Year 1","United States",MD,Worcester,1319,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Fall,Fall,10-12-2011,"Not Specified","Not Specified",1,no,,1.0,,,50.4,0,9,0.0089285714285714,0.005952380952381,0,0,0,4,0.003968253968254,0.0056119585808456,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001984126984127,0.0022910724967842,0,0,0,1,0.00099206349206349,0.001984126984127,1,0.00099206349206349,0.001984126984127,0,0,0,0,0,0,1,0.00099206349206349,0.001984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0.0029761904761905,0.003799313919668,0,0,0,0,0,0,0,0,0,3,0.0029761904761905,0.003799313919668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.011904761904762,0.0097201973919967
Standing-Stock,"NOAA MDP",11-19-2011,"Year 1","United States",MD,Worcester,1323,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Fall,Fall,11-09-2011,"Not Specified","Not Specified",1,no,,1.0,,,59,0,6,0.0050847457627119,0.005871358669725,0,0,0,2,0.0016949152542373,0.0033898305084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0033898305084746,0.002767785020094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00084745762711864,0.0016949152542373,0,0,0,0,0,0,1,0.00084745762711864,0.0016949152542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0.0025423728813559,0.003245515619513,0,0,0,0,0,0,0,0,0,3,0.0025423728813559,0.003245515619513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0084745762711864,0.010169491525424
Standing-Stock,"NOAA MDP",12-30-2011,"Year 1","United States",MD,Worcester,1327,94,"Federal Park North - 02",38.216533,-75.14605,38.2156,-75.14653333,100,,"05:00 AM","05:00 AM",,Winter,Winter,11-19-2011,"Not Specified","Not Specified",1,no,,1.0,,,53.6,0,11,0.010261194029851,0.007692361241824,0,0,0,5,0.0046641791044776,0.00706331883806,0,0,0,1,0.00093283582089552,0.001865671641791,0,0,0,0,0,0,1,0.00093283582089552,0.001865671641791,0,0,0,1,0.00093283582089552,0.001865671641791,0,0,0,0,0,0,1,0.00093283582089552,0.001865671641791,0,0,0,0,0,0,1,0.00093283582089552,0.001865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00093283582089552,0.001865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0.0027985074626866,0.001865671641791,0,0,0,0,0,0,0,0,0,3,0.0027985074626866,0.001865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.013059701492537,0.0088823736673419
Standing-Stock,"NOAA MDP",09-15-2011,"Year 1","United States",MD,Worcester,1351,95,"Federal Park North - 03",38.219333,-75.1447,38.2183166,-75.1451333,100,,"05:00 AM","05:00 AM",,Fall,Summer,09-01-2011,"Not Specified","Not Specified",1,no,,1.0,,,39.4,0,20,0.025380710659898,0.0041446526950646,0,0,0,10,0.012690355329949,0.0105668324846,1,0.0012690355329949,0.0025380710659898,1,0.0012690355329949,0.0025380710659898,0,0,0,0,0,0,1,0.0012690355329949,0.0025380710659898,0,0,0,7,0.0088832487309645,0.0086691630845682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012690355329949,0.0025380710659898,0,0,0,0,0,0,0,0,0,,,,1,0.0012690355329949,0.0025380710659898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.026649746192893,0.0048600360799814
Standing-Stock,"NOAA MDP",12-07-2011,"Year 1","United States",MD,Worcester,1375,95,"Federal Park North - 03",38.219333,-75.1447,38.2183166,-75.1451333,100,,"05:00 AM","05:00 AM",,Winter,Fall,11-19-2011,"Not Specified","Not Specified",1,no,,1.0,,,44,0,6,0.0068181818181818,0.0045454545454545,0,0,0,3,0.0034090909090909,0.0043519413988924,1,0.0011363636363636,0.0022727272727273,0,0,0,0,0,0,0,0,0,1,0.0011363636363636,0.0022727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011363636363636,0.0022727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011363636363636,0.0022727272727273,0,0,0,0,0,0,1,0.0011363636363636,0.0022727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4,0.0045454545454545,0.0052486388108148,0,0,0,0,0,0,0,0,0,4,0.0045454545454545,0.0052486388108148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011363636363636,0.0022727272727273,11,0.013636363636364,0.0064282434653323
Standing-Stock,"NOAA MDP",08-01-2011,"Year 1","United States",MD,Worcester,1339,95,"Federal Park North - 03",38.219333,-75.1447,38.2183166,-75.1451333,100,,"05:00 AM","05:00 AM",,Summer,Summer,07-21-2011,"Not Specified","Not Specified",1,no,,1.0,,,63,0.027716947282604,17,0.013121758732645,0.0047041696526631,0,0,0,1,0.00076687116564417,0.0015337423312883,1,0.00076687116564417,0.0015337423312883,1,0.00079365079365079,0.0015873015873016,0,0,0,0,0,0,1,0.00079365079365079,0.0015873015873016,0,0,0,11,0.0084471856009514,0.0028490156373431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00075987841945289,0.0015197568389058,0,0,0,1,0.00079365079365079,0.0015873015873016,0,0,0,1,0.00076687116564417,0.0015337423312883,0,0,0,0,0,0,1,0.00076687116564417,0.0015337423312883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,0.006100005594197,0.005564824769886,0,0,0,4,0.0030534991701941,0.0025046428012976,0,0,0,4,0.0030465064240028,0.0042985442174304,0,0,0,1,0.00075987841945289,0.0015197568389058,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00075987841945289,0.0015197568389058,0,0,0,0,0,0,27,0.020748513911939,0.0050793844132335
Standing-Stock,"NOAA MDP",08-15-2011,"Year 1","United States",MD,Worcester,1343,95,"Federal Park North - 03",38.219333,-75.1447,38.2183166,-75.1451333,100,,"05:00 AM","05:00 AM",,Summer,Summer,08-01-2011,"Not Specified","Not Specified",1,no,,1.0,,,46.8,0,30,0.032051282051282,0.025282392235468,0,0,0,5,0.0053418803418803,0.0053773749538965,2,0.0021367521367521,0.0024673088426907,1,0.0010683760683761,0.0021367521367521,0,0,0,0,0,0,1,0.0010683760683761,0.0021367521367521,0,0,0,18,0.019230769230769,0.023276545068901,0,0,0,0,0,0,0,0,0,1,0.0010683760683761,0.0021367521367521,0,0,0,0,0,0,1,0.0010683760683761,0.0021367521367521,0,0,0,0,0,0,0,0,0,1,0.0010683760683761,0.0021367521367521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010683760683761,0.0021367521367521,0,0,0,0,0,0,0,0,0,,,,1,0.0010683760683761,0.0021367521367521,0,0,0,6,0.0064102564102564,0.0055170702937428,0,0,0,3,0.0032051282051282,0.0021367521367521,0,0,0,3,0.0032051282051282,0.0040915688365655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.039529914529915,0.025010042544273
Standing-Stock,"NOAA MDP",09-01-2011,"Year 1","United States",MD,Worcester,1347,95,"Federal Park North - 03",38.219333,-75.1447,38.2183166,-75.1451333,100,,"05:00 AM","05:00 AM",,Fall,Summer,08-15-2011,"Not Specified","Not Specified",1,no,,1.0,,,46.2,0,36,0.038961038961039,0.021500237266596,0,0,0,12,0.012987012987013,0.0035346172334534,9,0.0097402597402597,0.0073931823708222,10,0.010822510822511,0.016389345875325,0,0,0,0,0,0,1,0.0010822510822511,0.0021645021645022,1,0.0010822510822511,0.0021645021645022,1,0.0010822510822511,0.0021645021645022,0,0,0,0,0,0,0,0,0,1,0.0010822510822511,0.0021645021645022,0,0,0,1,0.0010822510822511,0.0021645021645022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.038961038961039,0.021500237266596
Standing-Stock,"NOAA MDP",10-05-2011,"Year 1","United States",MD,Worcester,1355,95,"Federal Park North - 03",38.219333,-75.1447,38.2183166,-75.1451333,100,,"05:00 AM","05:00 AM",,Fall,Fall,09-15-2011,"Not Specified","Not Specified",1,no,,1.0,,,51.7,0.089000039013724,12,0.011396673185675,0.0088834230225599,0,0,0,5,0.0048429630185095,0.0046516348477999,2,0.0018621973929236,0.0037243947858473,0,0,0,0,0,0,0,0,0,1,0.00093109869646182,0.0018621973929237,0,0,0,1,0.00096711798839458,0.0019342359767892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00093109869646182,0.0018621973929237,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00093109869646182,0.0018621973929236,1,0.00093109869646182,0.0018621973929237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00093109869646182,0.0018621973929236,0,0,0,0,0,0,0,0,0,,,,1,0.00093109869646182,0.0018621973929236,0,0,0,1,0.00093109869646182,0.0018621973929237,0,0,0,0,0,0,0,0,0,1,0.00093109869646182,0.0018621973929237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.013258870578599,0.010927888176223
