Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Date of Previous Survey,Days since last survey,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Plastic - Flux,Hard Plastic Fragments,Hard Plastic Fragments - Flux,Foamed Plastic Fragments,Foamed Plastic Fragments - Flux,Filmed Plastic Fragments,Filmed Plastic Fragments - Flux,Food Wrappers,Food Wrappers - Flux,Plastic Beverage Bottles,Plastic Beverage Bottles - Flux,Other Jugs/Containers,Other Jugs/Containers - Flux,Bottle/Container Caps,Bottle/Container Caps - Flux,Cigar Tips,Cigar Tips - Flux,Cigarettes,Cigarettes - Flux,Disposable Cigarette Lighters,Disposable Cigarette Lighters - Flux,6-Pack Rings,6-Pack Rings - Flux,Bags,Bags - Flux,Plastic Rope/Net,Plastic Rope/Net - Flux,Buoys & Floats,Buoys & Floats - Flux,Fishing Lures & Line,Fishing Lures & Line - Flux,Cups,Cups - Flux,Plastic Utensils,Plastic Utensils - Flux,Straws,Straws - Flux,Balloons Mylar,Balloons Mylar - Flux,Personal Care Products,Personal Care Products - Flux,Plastic Other,Plastic Other - Flux,Metal,Metal - Flux,Aluminum/Tin Cans,Aluminum/Tin Cans - Flux,Aerosol Cans,Aerosol Cans - Flux,Metal Fragments,Metal Fragments - Flux,Metal Other,Metal Other - Flux,Glass,Glass - Flux,Glass Beverage Bottles,Glass Beverage Bottles - Flux,Jars,Jars - Flux,Glass Fragments,Glass Fragments - Flux,Glass Other,Glass Other - Flux,Rubber,Rubber - Flux,Flip Flops,Flip Flops - Flux,Rubber Gloves,Rubber Gloves - Flux,Tires,Tires - Flux,Balloons Latex,Balloons Latex - Flux,Rubber Fragments,Rubber Fragments - Flux,Rubber Other,Rubber Other - Flux,Processed Lumber,Processed Lumber - Flux,Cardboard Cartons,Cardboard Cartons - Flux,Paper and Cardboard,Paper and Cardboard - Flux,Paper Bags,Paper Bags - Flux,Lumber/Building Material,Lumber/Building Material - Flux,Processed Lumber Other,Processed Lumber Other - Flux,Cloth/Fabric,Cloth/Fabric - Flux,Clothing & Shoes,Clothing & Shoes - Flux,Gloves (non-rubber),Gloves (non-rubber) - Flux,Towels/Rags,Towels/Rags - Flux,Rope/Net Pieces (non-nylon),Rope/Net Pieces (non-nylon) - Flux,Fabric Pieces,Fabric Pieces - Flux,Cloth/Fabric Other,Cloth/Fabric Other - Flux,Unclassified,Unclassified - Flux,Total Debris,Total Debris - Flux,Debris Description,UniqueId,TotalArea
Accumulation,Humboldt State Marine Debirs Program,01-10-2015,Year 3,United States,CA,Humboldt,3257,23,Arcata,40.930544,-124.13526100000001,40.933467,-124.134425,,180.0,340.0,02:00 PM,04:00 PM,,Winter,Winter,12-13-2014,28,none,cloudy,1,no,,1.0,,No,264,0.00015406162464986,60,3.5014005602241E-5,34,1.984126984127E-5,28,1.6339869281046E-5,19,1.108776844071E-5,5,2.9178338001867E-6,8,4.6685340802988E-6,4,2.3342670401494E-6,0,0,15,8.7535014005602E-6,0,0,0,0,26,1.5172735760971E-5,37,2.1591970121382E-5,1,5.8356676003735E-7,24,1.4005602240896E-5,0,0,0,0,0,0,0,0,3,1.750700280112E-6,0,0,422,0.00024626517273576,2,1.1671335200747E-6,0,0,20,1.1671335200747E-5,400,0.00023342670401494,41,2.3926237161531E-5,1,5.8356676003735E-7,0,0,40,2.3342670401494E-5,0,0,4,2.3342670401494E-6,0,0,0,0,0,0,,,4,2.3342670401494E-6,0,0,33,1.9257703081232E-5,0,0,5,2.9178338001867E-6,18,1.0504201680672E-5,10,5.8356676003735E-6,0,0,26,1.5172735760971E-5,1,5.8356676003735E-7,0,0,0,0,20,1.1671335200747E-5,5,2.9178338001867E-6,0,0,0,0,790,0.00046101774042951,,3257_01-10-2015,61200.0
Accumulation,Clean Virginia Waterways/Longwood University,10-17-2014,Year 1,United States,VA,Accomack,3258,171,Chincoteague NWR,37.97645,-75.28242,37.97725,-75.28195,,33.85,100.0,10:53 AM,11:17 AM,,Fall,FALL,09-18-2014,29,,SUNNY 5-10 NW,4,no,,1.0,,No,17,0.00017317781286609,0,0,0,0,1,1.0186930168594E-5,0,0,2,2.0373860337187E-5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0186930168594E-5,1,1.0186930168594E-5,0,0,1,1.0186930168594E-5,0,0,0,0,1,1.0186930168594E-5,5,5.0934650842968E-5,0,0,5,5.0934650842968E-5,1,1.0186930168594E-5,0,0,1,1.0186930168594E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1.0186930168594E-5,0,0,0,0,0,0,1,1.0186930168594E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.00019355167320328,"LARGE DEBRIS: LINE, STATUS UNKNOWN, WIDTH UNKNOWN, LENGTH- 4METERS               WOOD, STATUS UNKNOWN, WIDTH- 0.003175 METERS, LENGTH- 1.5 METERS  OTHER PLASTIC: TOY SHOVEL HANDLE, MEASURING CUP, TOY BOAT, FIREWORK CAP, HEADBAND",3258_10-17-2014,3385.0
Accumulation,Clean Virginia Waterways/Longwood University,10-23-2014,Year 2,United States,VA,Hampton,3263,167,Grandview Nature Preserve,37.089620000000004,-76.27112,37.090559999999996,-76.27148000000001,,37.7,100.0,04:19 PM,04:39 PM,,Fall,FALL,08-26-2014,58,STORMY 10/21/14,WINDY NW 10-15 SUNNY 20% CLOUDS,3,yes,,1.0,,Yes,23,0.00010518613372359,4,1.8293240647581E-5,3,1.3719930485686E-5,2,9.1466203237904E-6,1,4.5733101618952E-6,1,4.5733101618952E-6,0,0,0,0,0,0,6,2.7439860971371E-5,0,0,0,0,0,0,1,4.5733101618952E-6,0,0,0,0,1,4.5733101618952E-6,0,0,1,4.5733101618952E-6,0,0,0,0,3,1.3719930485686E-5,0,0,0,0,0,0,0,0,0,0,3,1.3719930485686E-5,0,0,0,0,3,1.3719930485686E-5,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,1.8293240647581E-5,0,0,2,9.1466203237904E-6,0,0,2,9.1466203237904E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5733101618952E-6,31,0.00014177261501875,"PLASTIC OTHER: STRAW WRAPPER, ZIP TIE, WAD",3263_10-23-2014,3770.0000000000005
Accumulation,OCNMS,06-25-2014,Year 2,United States,WA,Clallam,3264,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,15.0,100.0,11:00 AM,11:20 AM,,Summer,summer,05-20-2014,36,"calm, light wind",100% clouds light winds,7,yes,,1.0,,No,9,0.00016666666666667,0,0,3,5.5555555555556E-5,3,5.5555555555556E-5,0,0,0,0,2,3.7037037037037E-5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8518518518519E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,3.7037037037037E-5,0,0,0,0,0,0,2,3.7037037037037E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0002037037037037,,3264_06-25-2014,1500.0
Accumulation,OCNMS,07-17-2014,Year 2,United States,WA,Clallam,3265,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,40.0,100.0,05:30 PM,05:30 PM,,Summer,summer,06-25-2014,22,west wind; normal for summer,30% light onshore winds,1,no,,1.0,,No,24,0.00027272727272727,2,2.2727272727273E-5,1,1.1363636363636E-5,10,0.00011363636363636,3,3.4090909090909E-5,0,0,0,0,5,5.6818181818182E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1363636363636E-5,0,0,0,0,2,2.2727272727273E-5,0,0,0,0,0,0,0,0,0,0,1,1.1363636363636E-5,0,0,0,0,1,1.1363636363636E-5,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.00028409090909091,,3265_07-17-2014,4000.0
Accumulation,OCNMS,08-31-2014,Year 2,United States,WA,Clallam,3266,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,50.0,100.0,11:00 AM,11:30 AM,,Summer,summer,07-17-2014,45,light rain yesterday,80% clouds oshore light winds,1,no,,1.0,,No,2,8.8888888888889E-6,2,8.8888888888889E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4444444444444E-6,1,4.4444444444444E-6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3333333333333E-5,,3266_08-31-2014,5000.0
Accumulation,OCNMS,09-23-2014,Year 2,United States,WA,Clallam,3267,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,50.0,100.0,05:20 PM,05:45 PM,,Fall,fall,08-31-2014,23,"light rain, heavy rain earlier",100% clouds onshore light winds,5,yes,,1.0,,No,15,0.0001304347826087,2,1.7391304347826E-5,4,3.4782608695652E-5,4,3.4782608695652E-5,0,0,0,0,0,0,2,1.7391304347826E-5,1,8.695652173913E-6,0,0,0,0,0,0,0,0,1,8.695652173913E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.695652173913E-6,1,8.695652173913E-6,0,0,0,0,0,0,1,8.695652173913E-6,1,8.695652173913E-6,0,0,0,0,1,8.695652173913E-6,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,4.3478260869565E-5,0,0,0,0,0,0,5,4.3478260869565E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.00019130434782609,,3267_09-23-2014,5000.0
Accumulation,Boy Scouts of America,01-24-2015,Year 1,United States,AK,Kodiak Island Borough,3268,189,Buskin Beach,57.7539,-152.4834,57.7557,-152.4829,2.0,130.0,200.0,10:30 AM,12:30 PM,,Winter,Winter,01-24-2015,0,None,"clear, visibility unlimited, 5-15mph wind, trace snow in upper beach",10,yes,,1.0,"Most (@99%) of debris in 20 x 200 m upper beach area parallel and adjacent to upper boundary of survey area as defined by continuous cover of dunegrass. Trace snow cover in parts of this high beach zone slightly reduced observer detection of debris, especially fragments. This was mitigated by making several repeat survey sweeps of this high beach zone.",Yes,444,N/a,105,N/a,66,N/a,18,N/a,2,N/a,84,N/a,10,N/a,42,N/a,0,N/a,0,N/a,0,N/a,0,N/a,2,N/a,19,N/a,23,N/a,3,N/a,0,N/a,0,N/a,2,N/a,0,N/a,2,N/a,66,N/a,76,N/a,33,N/a,1,N/a,30,N/a,12,N/a,6,N/a,3,N/a,2,N/a,1,N/a,0,N/a,5,N/a,1,N/a,0,N/a,0,N/a,,,3,N/a,1,N/a,31,N/a,0,N/a,0,N/a,0,N/a,28,N/a,3,N/a,3,N/a,0,N/a,0,N/a,0,N/a,2,N/a,1,N/a,0,N/a,1,N/a,566,N/a,Fiberglass fishing rod handle section(unclassified),3268_01-24-2015,26000.0
Accumulation,OCNMS,10-28-2014,Year 2,United States,WA,Clallam,3269,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,35.0,100.0,05:00 PM,05:30 PM,,Fall,fall,09-23-2014,35,rain,90% clouds light onshore winds,3,yes,,1.0,,No,14,0.00011428571428571,0,0,5,4.0816326530612E-5,1,8.1632653061225E-6,1,8.1632653061225E-6,0,0,1,8.1632653061225E-6,3,2.4489795918367E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.4489795918367E-5,1,8.1632653061225E-6,0,0,0,0,1,8.1632653061225E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,3.265306122449E-5,0,0,0,0,0,0,4,3.265306122449E-5,0,0,2,1.6326530612245E-5,1,8.1632653061225E-6,0,0,0,0,1,8.1632653061225E-6,0,0,0,0,0,0,21,0.00017142857142857,,3269_10-28-2014,3500.0
Accumulation,OCNMS,11-18-2014,Year 2,United States,WA,Clallam,3270,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,60.0,100.0,04:50 PM,05:00 PM,,Fall,fall,10-28-2014,21,none,2% cloud cover light offshore winds,6,no,,1.0,,No,2,1.5873015873016E-5,0,0,1,7.9365079365079E-6,1,7.9365079365079E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.9365079365079E-6,1,7.9365079365079E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.3809523809524E-5,,3270_11-18-2014,6000.0
Accumulation,OCNMS,12-16-2014,Year 2,United States,WA,Clallam,3271,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,60.0,100.0,04:00 PM,04:30 PM,,Winter,fall,11-18-2014,28,not noted,light onshore winds 90% clouds,7,no,,1.0,,No,7,4.1666666666667E-5,1,5.952380952381E-6,3,1.7857142857143E-5,0,0,0,0,0,0,0,0,1,5.952380952381E-6,0,0,0,0,0,0,0,0,0,0,2,1.1904761904762E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.1666666666667E-5,,3271_12-16-2014,6000.0
Accumulation,OCNMS,01-19-2015,Year 2,United States,WA,Clallam,3272,105,Elwha West,48.14431,-123.56936999999999,48.14352,-123.57009,,40.0,100.0,10:30 AM,10:50 AM,,Winter,winter,12-16-2014,34,high winds yesterday,"50% clouds, light onshore winds",3,no,,1.0,,No,23,0.00016911764705882,2,1.4705882352941E-5,15,0.00011029411764706,5,3.6764705882353E-5,0,0,1,7.3529411764706E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4705882352941E-5,2,1.4705882352941E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,7.3529411764706E-6,0,0,0,0,0,0,0,0,1,7.3529411764706E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.00019117647058824,,3272_01-19-2015,4000.0
Accumulation,OCNMS,01-01-2015,Year 2,United States,WA,Pacific County,3273,75,Klipsan,46.437,-124.0599,46.4379,-124.0595,,100.0,100.0,10:00 AM,11:30 AM,,Winter,winter,12-02-2014,30,recent storms and high rain and winds,"clear, a few high clouds light offshore winds",1,yes,,1.0,no cleanup. hightide just peaked bringing in  some long range debris with an east wind blowing to 5mph (maybe this is supposed to be 50? as the volunteer states it is very unusual). wind blowing the last 3 days,No,154,0.00051333333333333,48,0.00016,6,2.0E-5,29,9.6666666666667E-5,6,2.0E-5,5,1.6666666666667E-5,0,0,17,5.6666666666667E-5,0,0,0,0,0,0,0,0,2,6.6666666666667E-6,19,6.3333333333333E-5,1,3.3333333333333E-6,0,0,11,3.6666666666667E-5,0,0,0,0,0,0,0,0,10,3.3333333333333E-5,0,0,0,0,0,0,0,0,0,0,3,1.0E-5,3,1.0E-5,0,0,0,0,0,0,3,1.0E-5,0,0,1,3.3333333333333E-6,0,0,,,2,6.6666666666667E-6,0,0,1,3.3333333333333E-6,0,0,0,0,0,0,1,3.3333333333333E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0.00053666666666667,"upper wracklines by dunes are dirty with thousandss of microshards [of plastic], three wracklines today all with micro-debris. most is long range, some local trash in older wracklines.",3273_01-01-2015,10000.0
Accumulation,OCNMS,02-02-2015,Year 2,United States,WA,Pacific County,3274,75,Klipsan,46.437,-124.0599,46.4379,-124.0595,,100.0,100.0,02:00 PM,03:00 PM,,Winter,winter,01-01-2015,32,unsettled sprinkles and showers,"100% cloud cover, onshore winds to 20 mph",1,yes,,1.0,"Grass Roots Garbage Gang held their winter clean up on 1/24/15. the transect area is fairly clean as a result of this event. lack of a lot of long range debris coming in since this cleanup. tide peaked 3 hrs ago, about 1/2 of trash came off of recent wrackline.",No,31,9.6875E-5,12,3.75E-5,1,3.125E-6,7,2.1875E-5,3,9.375E-6,1,3.125E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.25E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.375E-6,0,0,0,0,0,0,0,0,0,0,1,3.125E-6,0,0,0,0,0,0,1,3.125E-6,0,0,0,0,0,0,0,0,,,0,0,0,0,1,3.125E-6,0,0,1,3.125E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.000103125,,3274_02-02-2015,10000.0
Accumulation,Surfrider Vancouver Island,09-20-2014,Year 3,Canada,BC,Vancouver Island,3275,44,China Beach,48.4351,-124.09531000000001,48.433609999999994,-124.09336,,10.0,100.0,10:30 AM,10:45 AM,,Fall,Fall,01-13-2013,615,No known sigificant activity,"Warm, 50% c/c, light wind",1,no,,1.0,,No,3,4.8780487804878E-6,1,1.6260162601626E-6,0,0,0,0,1,1.6260162601626E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6260162601626E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.8780487804878E-6,,3275_09-20-2014,1000.0
Accumulation,OCNMS,01-16-2015,Year 2,United States,WA,Jefferson,3276,127,Ruby Beach South,47.70599,-124.41528000000001,47.70467,-124.41508,,100.0,100.0,03:45 PM,04:05 PM,,Winter,winter,12-17-2014,30,previous week 3 storms,moderately southerly winds,2,yes,,1.0,,Yes,72,0.00024,40,0.00013333333333333,10,3.3333333333333E-5,2,6.6666666666667E-6,0,0,12,4.0E-5,0,0,1,3.3333333333333E-6,0,0,0,0,0,0,0,0,1,3.3333333333333E-6,4,1.3333333333333E-5,2,6.6666666666667E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.00024,,3276_01-16-2015,10000.0
Accumulation,Surfrider Vancouver Island,07-13-2014,Year 3,Canada,BC,Vancouver Island,3277,142,Willows Beach,48.433165,-123.30409099999999,48.432241,-123.304406,,10.0,100.0,11:20 AM,11:35 AM,,Summer,Summer,07-11-2013,367,no significant storm activity,"sunny, warm, light breeze. 20% c/c",2,no,,1.0,,No,43,0.00011716621253406,6,1.6348773841962E-5,3,8.1743869209809E-6,17,4.6321525885559E-5,3,8.1743869209809E-6,0,0,0,0,0,0,3,8.1743869209809E-6,0,0,0,0,0,0,5,1.3623978201635E-5,0,0,0,0,0,0,0,0,0,0,4,1.0899182561308E-5,0,0,0,0,2,5.449591280654E-6,1,2.724795640327E-6,0,0,0,0,1,2.724795640327E-6,0,0,3,8.1743869209809E-6,0,0,0,0,3,8.1743869209809E-6,0,0,2,5.449591280654E-6,0,0,0,0,0,0,,,1,2.724795640327E-6,1,2.724795640327E-6,18,4.9046321525886E-5,0,0,18,4.9046321525886E-5,0,0,0,0,0,0,1,2.724795640327E-6,0,0,0,0,0,0,0,0,1,2.724795640327E-6,0,0,0,0,68,0.00018528610354223,,3277_07-13-2014,1000.0
Accumulation,Surfrider Vancouver Island,08-29-2014,Year 3,Canada,BC,Vancouver Island,3278,55,Cadboro Bay,48.45888333,-123.29438329999999,48.45903333,-123.29233329999998,,8.0,100.0,6:40 PM,7:00 PM,,Summer,Summer,08-11-2013,383,None,Warm 30% c/c,1,no,,1.0,,No,149,0.00048629242819843,8,2.6109660574413E-5,22,7.1801566579634E-5,23,7.5065274151436E-5,8,2.6109660574413E-5,0,0,0,0,3,9.7911227154047E-6,2,6.5274151436031E-6,71,0.00023172323759791,0,0,0,0,3,9.7911227154047E-6,0,0,0,0,0,0,0,0,1,3.2637075718016E-6,7,2.2845953002611E-5,1,3.2637075718016E-6,0,0,0,0,2,6.5274151436031E-6,1,3.2637075718016E-6,0,0,1,3.2637075718016E-6,0,0,1,3.2637075718016E-6,1,3.2637075718016E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,38,0.00012402088772846,0,0,38,0.00012402088772846,0,0,0,0,0,0,4,1.3054830287206E-5,0,0,0,0,0,0,0,0,4,1.3054830287206E-5,0,0,0,0,194,0.0006331592689295,,3278_08-29-2014,800.0
Accumulation,Surfrider Vancouver Island,09-14-2014,Year 4,Canada,BC,Vancouver Island,3279,49,"Gonzales Beach, Victoria BC",48.411355,-123.32944099999999,48.411516999999996,-123.32810500000001,,10.0,100.0,11:00 AM,11:30 AM,,Fall,Summer,09-08-2013,371,None,"Hot, light wind, 10% c/c",4,no,,1.0,,No,313,0.00084366576819407,50,0.00013477088948787,27,7.277628032345E-5,28,7.5471698113208E-5,0,0,0,0,0,0,12,3.2345013477089E-5,10,2.6954177897574E-5,183,0.00049326145552561,0,0,0,0,3,8.0862533692722E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.9299191374663E-5,1,2.6954177897574E-6,0,0,21,5.6603773584906E-5,0,0,2,5.3908355795148E-6,0,0,0,0,2,5.3908355795148E-6,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,18,4.8517520215633E-5,0,0,18,4.8517520215633E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6954177897574E-6,356,0.00095956873315364,12 shot gun shells found,3279_09-14-2014,1000.0
Accumulation,Surfrider Vancouver Island,11-09-2014,Year 4,Canada,BC,Vancouver Island,3280,53,Sombrio Beach,48.497818,-124.299132,48.496936,-124.299077,,40.0,100.0,11:00 AM,11:35 AM,,Fall,Fall,11-10-2013,364,Mild storms,"90% c/c, cool",3,no,,1.0,,No,24,1.6483516483516E-5,4,2.7472527472527E-6,9,6.1813186813187E-6,4,2.7472527472527E-6,0,0,3,2.0604395604396E-6,0,0,2,1.3736263736264E-6,0,0,0,0,0,0,0,0,1,6.8681318681319E-7,1,6.8681318681319E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.1813186813187E-6,4,2.7472527472527E-6,1,6.8681318681319E-7,4,2.7472527472527E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,6.8681318681319E-7,0,0,0,0,0,0,,,1,6.8681318681319E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.8681318681319E-7,0,0,0,0,0,0,0,0,1,6.8681318681319E-7,0,0,0,0,35,2.4038461538462E-5,,3280_11-09-2014,4000.0
Accumulation,Surfrider Vancouver Island,10-12-2014,Year 3,Canada,BC,Vancouver Island,3281,50,Jordan River 1,48.420019,-124.047499,48.420534,-124.04858300000001,,10.0,100.0,11:20 AM,11:40 PM,,Fall,Fall,10-13-2013,364,No known sigificant activity,unknown,2,no,,1.0,,No,16,4.3956043956044E-5,0,0,4,1.0989010989011E-5,4,1.0989010989011E-5,0,0,3,8.2417582417582E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7472527472527E-6,2,5.4945054945055E-6,0,0,0,0,1,2.7472527472527E-6,0,0,1,2.7472527472527E-6,0,0,0,0,0,0,4,1.0989010989011E-5,3,8.2417582417582E-6,0,0,1,2.7472527472527E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,1.3736263736264E-5,0,0,4,1.0989010989011E-5,0,0,1,2.7472527472527E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7472527472527E-6,26,7.1428571428571E-5,,3281_10-12-2014,1000.0
Accumulation,OCNMS,11-04-2014,Year 2,United States,WA,Clallam,3282,101,Elwha East,48.15,-123.5557,48.14976,-123.557,,40.0,100.0,03:30 PM,05:30 PM,,Fall,fall,10-07-2014,28,cloudy,light onshore winds,10,yes,,1.0,,No,7,6.25E-5,0,0,4,3.5714285714286E-5,0,0,0,0,0,0,1,8.9285714285714E-6,1,8.9285714285714E-6,0,0,0,0,0,0,0,0,0,0,1,8.9285714285714E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.9285714285714E-6,0,0,0,0,1,8.9285714285714E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.1428571428571E-5,,3282_11-04-2014,4000.0
Accumulation,Clean Virginia Waterways/Longwood University,10-24-2014,Year 1,United States,VA,Virginia Beach,3287,165,Back Bay Natl Wildlife Refuge,36.67454,-75.9134,36.675340000000006,-75.91386,,44.8,100.0,02:45 PM,03:03 PM,,Fall,FALL,09-26-2014,28,STORMY 10/21/14,SUNNY NNW 10-15,4,no,,1.0,"Plastic other - Pen cap; plastic other, tape; Processed lumber other - Wood fragment; Unclassified - Slate roofing, shingle piece",No,15,0.00011957908163265,1,7.9719387755102E-6,2,1.594387755102E-5,1,7.9719387755102E-6,4,3.1887755102041E-5,1,7.9719387755102E-6,0,0,1,7.9719387755102E-6,1,7.9719387755102E-6,0,0,1,7.9719387755102E-6,0,0,0,0,1,7.9719387755102E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.594387755102E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,7.9719387755102E-6,0,0,1,7.9719387755102E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.9719387755102E-6,17,0.00013552295918367,"Plastic other - Pen, cap, tape Processed lumber other - Wood fragment Unclassified - Slate roofing, shingle piece Plastic - Tape",3287_10-24-2014,4480.0
